HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,Group,Passenger,Total_Billed,Cabin_Deck,Cabin_Number,Cabin_Side
Earth,False,55 Cancri e,4.0,False,0.0,0.0,0.0,0.0,0.0,False,8130,2,0.0,G,1308,S
Earth,True,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,False,8130,3,0.0,G,1308,S
Mars,True,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,True,8131,1,0.0,F,1557,S
Mars,False,TRAPPIST-1e,27.0,False,831.0,0.0,0.0,867.0,20.0,False,8133,1,1718.0,D,254,P
Europa,True,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,True,8135,1,0.0,C,267,P
Europa,True,55 Cancri e,26.0,False,0.0,0.0,0.0,0.0,0.0,True,8136,1,0.0,C,268,P
Europa,False,TRAPPIST-1e,60.0,False,0.0,5998.0,0.0,4794.0,8.0,False,8136,2,10800.0,C,268,P
Earth,False,TRAPPIST-1e,18.0,False,0.0,297.0,0.0,588.0,23.0,False,8137,1,908.0,G,1314,P
Earth,True,55 Cancri e,20.0,False,0.0,0.0,0.0,0.0,0.0,False,8138,1,0.0,G,1315,P
Earth,False,TRAPPIST-1e,25.0,False,11.0,780.0,0.0,0.0,0.0,True,8139,1,791.0,E,523,P
Earth,True,PSO J318.5-22,24.0,False,0.0,0.0,0.0,0.0,0.0,True,8140,1,0.0,G,1309,S
Earth,True,TRAPPIST-1e,38.0,False,0.0,0.0,0.0,0.0,0.0,True,8141,1,0.0,G,1310,S
Earth,False,TRAPPIST-1e,18.0,False,0.0,17.0,5.0,0.0,712.0,True,8143,1,734.0,F,1558,S
Europa,True,55 Cancri e,45.0,False,0.0,0.0,0.0,0.0,0.0,True,8144,1,0.0,B,270,P
Europa,False,TRAPPIST-1e,13.0,False,0.0,3680.0,0.0,1529.0,3854.0,False,8144,2,9063.0,B,270,P
Europa,False,TRAPPIST-1e,28.0,False,0.0,3317.0,77.0,0.0,130.0,True,8144,3,3524.0,B,270,P
Europa,False,TRAPPIST-1e,5.0,False,0.0,0.0,0.0,0.0,0.0,True,8144,4,0.0,B,270,P
Earth,False,TRAPPIST-1e,20.0,False,0.0,142.0,0.0,3528.0,92.0,False,8147,1,3762.0,G,1317,P
Earth,True,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,True,8147,2,0.0,G,1317,P
Earth,False,TRAPPIST-1e,42.0,False,18.0,5.0,470.0,356.0,57.0,False,8147,3,906.0,G,1317,P
Earth,False,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,8147,4,0.0,G,1317,P
Earth,False,TRAPPIST-1e,18.0,False,0.0,508.0,0.0,44.0,257.0,False,8148,1,809.0,G,1318,P
Earth,True,PSO J318.5-22,26.0,False,0.0,0.0,0.0,0.0,0.0,False,8149,1,0.0,G,1319,P
Mars,True,55 Cancri e,3.0,False,0.0,0.0,0.0,0.0,0.0,True,8150,1,0.0,E,539,S
Mars,True,PSO J318.5-22,49.0,False,0.0,0.0,0.0,0.0,0.0,True,8150,2,0.0,E,539,S
Mars,False,TRAPPIST-1e,19.0,False,691.0,0.0,10.0,561.0,25.0,False,8150,3,1287.0,E,539,S
Earth,True,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,False,8152,1,0.0,G,1312,S
Earth,True,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,False,8153,1,0.0,G,1320,P
Earth,False,PSO J318.5-22,53.0,False,90.0,29.0,102.0,244.0,56.0,False,8156,1,521.0,G,1321,P
Earth,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,8157,1,0.0,G,1313,S
Earth,False,55 Cancri e,39.0,False,1663.0,0.0,262.0,229.0,0.0,False,8157,2,2154.0,F,1560,S
Earth,False,TRAPPIST-1e,45.0,False,0.0,0.0,2778.0,1910.0,0.0,False,8157,3,4688.0,G,1313,S
Earth,True,TRAPPIST-1e,10.0,False,0.0,0.0,0.0,0.0,0.0,True,8157,4,0.0,G,1313,S
Earth,False,55 Cancri e,1.0,False,0.0,0.0,0.0,0.0,0.0,True,8157,5,0.0,G,1313,S
Earth,False,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,0.0,True,8157,6,0.0,G,1313,S
Mars,False,TRAPPIST-1e,40.0,False,953.0,0.0,356.0,0.0,0.0,False,8158,1,1309.0,F,1686,P
Earth,False,0,26.0,False,0.0,0.0,0.0,622.0,8.0,False,8159,1,630.0,F,1687,P
Earth,False,TRAPPIST-1e,18.0,False,1157.0,28.0,50.0,0.0,0.0,False,8161,1,1235.0,F,1688,P
Europa,False,TRAPPIST-1e,47.0,False,0.0,314.0,0.0,889.0,1090.0,False,8162,1,2293.0,E,524,P
Earth,False,TRAPPIST-1e,31.0,False,0.0,918.0,0.0,0.0,900.0,False,8164,1,1818.0,G,1314,S
Mars,False,TRAPPIST-1e,20.0,False,279.0,11.0,40.0,718.0,0.0,False,8165,1,1048.0,E,525,P
Earth,True,PSO J318.5-22,23.0,False,0.0,0.0,0.0,0.0,0.0,True,8167,1,0.0,G,1315,S
Earth,False,55 Cancri e,32.0,False,7.0,723.0,0.0,6.0,13.0,False,8168,1,749.0,F,1561,S
Earth,False,TRAPPIST-1e,32.0,False,293.0,889.0,1.0,1.0,200.0,False,8168,2,1384.0,F,1561,S
Earth,False,TRAPPIST-1e,21.0,False,644.0,0.0,0.0,0.0,2.0,False,8168,3,646.0,F,1561,S
Earth,False,TRAPPIST-1e,20.0,False,4.0,0.0,9.0,20.0,831.0,False,8168,4,864.0,F,1561,S
Earth,False,TRAPPIST-1e,22.0,False,753.0,0.0,0.0,0.0,0.0,False,8168,5,753.0,G,1316,S
Earth,False,TRAPPIST-1e,18.0,False,0.0,858.0,2.0,0.0,0.0,True,8168,6,860.0,G,1316,S
Earth,True,PSO J318.5-22,28.0,False,0.0,0.0,0.0,0.0,0.0,True,8168,7,0.0,G,1316,S
Earth,True,TRAPPIST-1e,38.0,False,0.0,0.0,0.0,0.0,0.0,True,8168,8,0.0,G,1316,S
Earth,False,TRAPPIST-1e,46.0,False,0.0,0.0,594.0,154.0,0.0,False,8171,1,748.0,F,1690,P
Europa,False,TRAPPIST-1e,44.0,False,0.0,3771.0,0.0,521.0,4.0,True,8173,1,4296.0,C,304,S
Europa,True,TRAPPIST-1e,38.0,False,0.0,0.0,0.0,0.0,0.0,True,8175,1,0.0,C,305,S
Europa,False,55 Cancri e,28.0,False,5.0,8252.0,0.0,181.0,3027.0,False,8176,1,11465.0,A,98,S
Earth,False,TRAPPIST-1e,31.0,False,116.0,0.0,298.0,2.0,227.0,False,8177,1,643.0,G,1317,S
Earth,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,True,8178,1,0.0,G,1318,S
Earth,False,PSO J318.5-22,18.0,False,0.0,220.0,4.0,0.0,532.0,False,8182,1,756.0,F,1564,S
Earth,False,55 Cancri e,4.0,False,0.0,0.0,0.0,0.0,0.0,True,8186,1,0.0,G,1319,S
Earth,True,PSO J318.5-22,0.0,False,0.0,0.0,0.0,0.0,0.0,True,8186,2,0.0,G,1319,S
Earth,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,False,8186,3,0.0,G,1319,S
Earth,True,PSO J318.5-22,23.0,False,0.0,0.0,0.0,0.0,0.0,False,8186,4,0.0,G,1319,S
Europa,False,TRAPPIST-1e,35.0,False,0.0,747.0,0.0,0.0,2478.0,False,8189,1,3225.0,C,271,P
Europa,True,55 Cancri e,43.0,False,0.0,0.0,0.0,0.0,0.0,True,8190,1,0.0,B,320,S
Earth,False,PSO J318.5-22,18.0,False,0.0,0.0,19.0,751.0,4.0,False,8191,1,774.0,G,1320,S
Earth,False,TRAPPIST-1e,18.0,False,539.0,2.0,3.0,900.0,0.0,False,8192,1,1444.0,F,1566,S
Earth,False,TRAPPIST-1e,18.0,False,0.0,0.0,662.0,30.0,0.0,True,8194,1,692.0,F,1567,S
Earth,False,55 Cancri e,49.0,False,598.0,0.0,0.0,118.0,0.0,False,8197,1,716.0,F,1693,P
Earth,False,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,False,8199,1,0.0,G,1329,P
Earth,True,PSO J318.5-22,22.0,False,0.0,0.0,0.0,0.0,0.0,True,8200,1,0.0,G,1330,P
Europa,False,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,True,8202,1,0.0,C,306,S
Europa,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,8202,2,0.0,C,306,S
Europa,True,TRAPPIST-1e,50.0,False,0.0,0.0,0.0,0.0,0.0,True,8202,3,0.0,C,306,S
Europa,False,TRAPPIST-1e,39.0,False,19.0,3603.0,0.0,421.0,517.0,True,8202,4,4560.0,C,306,S
Europa,False,55 Cancri e,36.0,False,0.0,8151.0,5.0,0.0,8182.0,False,8202,5,16338.0,C,306,S
Europa,True,TRAPPIST-1e,53.0,False,0.0,0.0,0.0,0.0,0.0,True,8202,6,0.0,C,306,S
Europa,False,55 Cancri e,23.0,False,0.0,395.0,0.0,6.0,0.0,False,8203,1,401.0,C,307,S
Europa,True,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,True,8203,2,0.0,C,307,S
Europa,False,TRAPPIST-1e,25.0,False,0.0,1003.0,1629.0,73.0,748.0,False,8204,1,3453.0,E,541,S
Europa,False,TRAPPIST-1e,30.0,False,209.0,157.0,2566.0,171.0,472.0,False,8204,2,3575.0,E,541,S
Earth,False,TRAPPIST-1e,20.0,False,625.0,0.0,2.0,0.0,0.0,False,8205,1,627.0,G,1331,P
Mars,True,TRAPPIST-1e,40.0,False,0.0,0.0,0.0,0.0,0.0,True,8207,1,0.0,F,1695,P
Earth,True,PSO J318.5-22,18.0,False,0.0,0.0,0.0,0.0,0.0,True,8208,1,0.0,G,1322,S
Earth,False,TRAPPIST-1e,57.0,False,6.0,510.0,372.0,0.0,0.0,True,8209,1,888.0,G,1332,P
Mars,False,TRAPPIST-1e,47.0,False,1282.0,0.0,5.0,495.0,0.0,False,8210,1,1782.0,D,241,S
Earth,True,55 Cancri e,26.0,False,0.0,0.0,0.0,0.0,0.0,True,8211,1,0.0,G,1323,S
Earth,False,PSO J318.5-22,29.0,False,487.0,0.0,60.0,12.0,0.0,False,8212,1,559.0,F,1569,S
Earth,False,TRAPPIST-1e,32.0,False,0.0,2.0,1.0,0.0,881.0,False,8213,1,884.0,G,1333,P
Europa,True,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,True,8214,1,0.0,D,242,S
Earth,False,TRAPPIST-1e,18.0,False,22.0,0.0,681.0,0.0,1.0,True,8216,1,704.0,G,1334,P
Earth,False,TRAPPIST-1e,49.0,False,0.0,4.0,50.0,0.0,746.0,False,8217,1,800.0,F,1570,S
Europa,True,TRAPPIST-1e,33.0,False,0.0,0.0,0.0,0.0,0.0,True,8218,1,0.0,B,272,P
Earth,False,TRAPPIST-1e,18.0,False,3.0,0.0,3.0,1773.0,0.0,False,8219,1,1779.0,G,1335,P
Europa,False,TRAPPIST-1e,29.0,False,0.0,5157.0,1.0,136.0,32.0,True,8220,1,5326.0,A,99,S
Mars,True,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,0.0,0.0,True,8221,1,0.0,F,1696,P
Mars,False,TRAPPIST-1e,43.0,False,1054.0,109.0,576.0,645.0,0.0,False,8222,1,2384.0,D,257,P
Mars,False,TRAPPIST-1e,18.0,False,32.0,1255.0,1.0,0.0,0.0,True,8222,2,1288.0,F,1697,P
Earth,True,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,False,8224,1,0.0,G,1325,S
Mars,True,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,True,8226,1,0.0,F,1572,S
Mars,True,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,0.0,0.0,True,8226,2,0.0,F,1572,S
Mars,True,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,True,8226,3,0.0,F,1572,S
Earth,False,TRAPPIST-1e,27.0,False,14.0,1186.0,460.0,12.0,9.0,True,8227,1,1681.0,E,527,P
Earth,True,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,True,8229,1,0.0,G,1336,P
Earth,False,TRAPPIST-1e,33.0,False,201.0,819.0,0.0,0.0,0.0,True,8231,1,1020.0,G,1327,S
Earth,False,TRAPPIST-1e,65.0,False,0.0,0.0,113.0,208.0,587.0,False,8231,2,908.0,G,1327,S
Earth,False,TRAPPIST-1e,19.0,False,5.0,666.0,0.0,123.0,440.0,False,8232,1,1234.0,F,1574,S
Earth,False,TRAPPIST-1e,30.0,False,0.0,0.0,779.0,0.0,18.0,False,8233,1,797.0,F,1575,S
Earth,False,TRAPPIST-1e,37.0,False,72.0,0.0,18.0,0.0,809.0,False,8233,2,899.0,F,1575,S
Earth,False,TRAPPIST-1e,15.0,False,0.0,21.0,22.0,1149.0,249.0,False,8235,1,1441.0,F,1576,S
Earth,False,TRAPPIST-1e,19.0,False,511.0,0.0,0.0,267.0,0.0,False,8237,1,778.0,F,1577,S
Earth,False,TRAPPIST-1e,20.0,False,749.0,16.0,0.0,0.0,29.0,False,8238,1,794.0,F,1578,S
Earth,True,55 Cancri e,19.0,False,0.0,0.0,0.0,0.0,0.0,False,8238,2,0.0,G,1328,S
Earth,False,55 Cancri e,21.0,False,499.0,0.0,193.0,1.0,1.0,False,8239,1,694.0,F,1579,S
Earth,False,TRAPPIST-1e,20.0,False,2.0,2.0,876.0,8.0,0.0,True,8242,1,888.0,G,1330,S
Earth,False,TRAPPIST-1e,18.0,False,0.0,44.0,0.0,795.0,69.0,False,8243,1,908.0,G,1331,S
Earth,False,TRAPPIST-1e,27.0,False,1007.0,0.0,0.0,9.0,0.0,False,8244,1,1016.0,G,1337,P
Europa,False,TRAPPIST-1e,23.0,False,0.0,2984.0,23.0,686.0,173.0,True,8247,1,3866.0,D,258,P
Earth,True,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,False,8248,1,0.0,G,1339,P
Earth,False,PSO J318.5-22,72.0,False,309.0,0.0,0.0,0.0,463.0,False,8248,2,772.0,G,1339,P
Earth,True,0,35.0,False,0.0,0.0,0.0,0.0,0.0,True,8251,1,0.0,G,1332,S
Earth,False,55 Cancri e,29.0,False,52.0,0.0,612.0,465.0,79.0,False,8252,1,1208.0,F,1699,P
Earth,False,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,False,8252,2,0.0,G,1341,P
Earth,True,TRAPPIST-1e,7.0,False,0.0,0.0,0.0,0.0,0.0,False,8252,3,0.0,G,1341,P
Mars,True,TRAPPIST-1e,50.0,False,0.0,0.0,0.0,0.0,0.0,True,8254,1,0.0,F,1700,P
Earth,False,TRAPPIST-1e,28.0,False,0.0,1.0,12.0,875.0,0.0,False,8255,1,888.0,G,1333,S
Mars,False,TRAPPIST-1e,41.0,False,396.0,0.0,653.0,0.0,0.0,False,8257,1,1049.0,E,529,P
Earth,False,TRAPPIST-1e,20.0,False,0.0,0.0,486.0,324.0,0.0,False,8259,1,810.0,G,1342,P
Earth,False,55 Cancri e,19.0,False,84.0,4.0,4.0,629.0,0.0,False,8260,1,721.0,F,1582,S
Earth,False,55 Cancri e,8.0,False,0.0,0.0,0.0,0.0,0.0,True,8260,2,0.0,G,1334,S
Earth,True,55 Cancri e,4.0,False,0.0,0.0,0.0,0.0,0.0,True,8260,3,0.0,G,1334,S
Earth,True,PSO J318.5-22,38.0,False,0.0,0.0,0.0,0.0,0.0,False,8261,1,0.0,G,1343,P
Mars,False,TRAPPIST-1e,21.0,False,32.0,0.0,1008.0,0.0,0.0,True,8264,1,1040.0,F,1584,S
Earth,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,False,8265,1,0.0,G,1344,P
Earth,True,TRAPPIST-1e,10.0,False,0.0,0.0,0.0,0.0,0.0,True,8266,1,0.0,G,1345,P
Mars,False,TRAPPIST-1e,29.0,False,304.0,0.0,48.0,946.0,0.0,False,8267,1,1298.0,E,530,P
Mars,True,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,True,8267,2,0.0,F,1701,P
Europa,True,TRAPPIST-1e,40.0,False,0.0,0.0,0.0,0.0,0.0,True,8268,1,0.0,B,321,S
Europa,False,TRAPPIST-1e,19.0,False,0.0,3.0,0.0,918.0,2346.0,False,8268,2,3267.0,B,321,S
Mars,False,TRAPPIST-1e,38.0,False,86.0,1144.0,783.0,0.0,0.0,True,8270,1,2013.0,F,1702,P
Earth,False,TRAPPIST-1e,19.0,False,29.0,2633.0,0.0,0.0,124.0,True,8271,1,2786.0,F,1586,S
Mars,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,8272,1,0.0,F,1587,S
Mars,True,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,True,8272,2,0.0,F,1587,S
Mars,True,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,True,8272,3,0.0,F,1587,S
Earth,False,TRAPPIST-1e,46.0,False,0.0,0.0,0.0,369.0,515.0,False,8273,1,884.0,G,1346,P
Mars,True,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,True,8275,1,0.0,F,1588,S
Europa,True,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,True,8276,1,0.0,C,273,P
Europa,True,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,True,8276,2,0.0,C,273,P
Earth,True,55 Cancri e,32.0,False,0.0,0.0,0.0,0.0,0.0,True,8277,1,0.0,G,1348,P
Earth,False,TRAPPIST-1e,31.0,False,0.0,4334.0,55.0,56.0,0.0,True,8279,1,4445.0,G,1349,P
Earth,False,TRAPPIST-1e,34.0,False,0.0,0.0,880.0,22.0,0.0,True,8280,1,902.0,F,1703,P
0,False,TRAPPIST-1e,45.0,False,0.0,1.0,233.0,453.0,17.0,False,8281,1,704.0,F,1704,P
Earth,False,TRAPPIST-1e,61.0,False,67.0,0.0,654.0,0.0,86.0,False,8282,1,807.0,G,1336,S
Mars,False,TRAPPIST-1e,21.0,False,1242.0,0.0,654.0,0.0,0.0,False,8287,1,1896.0,E,542,S
Mars,False,TRAPPIST-1e,30.0,False,1852.0,0.0,870.0,0.0,7.0,False,8288,1,2729.0,D,259,P
Mars,False,TRAPPIST-1e,15.0,False,1150.0,0.0,175.0,1.0,11.0,False,8288,2,1337.0,F,1705,P
Earth,True,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,False,8289,1,0.0,G,1350,P
Earth,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,True,8291,1,0.0,G,1339,S
Europa,True,TRAPPIST-1e,39.0,False,0.0,0.0,0.0,0.0,0.0,True,8292,1,0.0,C,310,S
Mars,True,TRAPPIST-1e,62.0,False,0.0,0.0,0.0,0.0,0.0,True,8294,1,0.0,E,543,S
Mars,False,TRAPPIST-1e,40.0,False,1309.0,0.0,0.0,0.0,0.0,False,8295,1,1309.0,F,1591,S
0,False,TRAPPIST-1e,21.0,False,5.0,0.0,0.0,22.0,639.0,False,8297,1,666.0,F,1592,S
Mars,True,TRAPPIST-1e,12.0,False,0.0,0.0,0.0,0.0,0.0,True,8298,1,0.0,F,1593,S
Europa,False,0,27.0,False,0.0,0.0,0.0,1866.0,676.0,True,8300,1,2542.0,C,274,P
Europa,False,TRAPPIST-1e,28.0,False,1722.0,5063.0,0.0,87.0,920.0,False,8301,1,7792.0,C,275,P
Earth,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,8302,1,0.0,G,1340,S
Earth,False,TRAPPIST-1e,17.0,False,4.0,0.0,867.0,0.0,0.0,False,8302,2,871.0,F,1594,S
Mars,False,55 Cancri e,23.0,False,218.0,0.0,2267.0,497.0,0.0,False,8303,1,2982.0,F,1595,S
Earth,False,TRAPPIST-1e,6.0,False,0.0,0.0,0.0,0.0,0.0,True,8306,1,0.0,G,1351,P
Earth,True,PSO J318.5-22,29.0,False,0.0,0.0,0.0,0.0,0.0,True,8306,2,0.0,G,1351,P
Earth,False,TRAPPIST-1e,41.0,False,836.0,0.0,0.0,0.0,49.0,False,8306,3,885.0,G,1351,P
Europa,True,55 Cancri e,27.0,True,0.0,1337.0,1929.0,0.0,0.0,True,8307,1,3266.0,A,100,S
Europa,True,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,0.0,0.0,True,8307,2,0.0,A,100,S
Europa,True,55 Cancri e,36.0,False,0.0,0.0,0.0,0.0,0.0,True,8310,1,0.0,E,545,S
Earth,False,TRAPPIST-1e,30.0,False,467.0,0.0,0.0,0.0,287.0,False,8313,1,754.0,G,1341,S
Europa,False,TRAPPIST-1e,30.0,False,0.0,640.0,0.0,31.0,6201.0,False,8314,1,6872.0,D,245,S
Europa,True,55 Cancri e,29.0,True,0.0,2949.0,0.0,2.0,654.0,True,8314,2,3605.0,D,245,S
Earth,False,TRAPPIST-1e,21.0,False,380.0,177.0,161.0,0.0,85.0,False,8315,1,803.0,F,1598,S
Earth,False,55 Cancri e,21.0,False,532.0,4.0,37.0,1.0,0.0,False,8316,1,574.0,F,1709,P
Earth,False,55 Cancri e,18.0,False,2.0,83.0,576.0,37.0,0.0,False,8317,1,698.0,F,1710,P
Mars,True,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,True,8318,1,0.0,F,1711,P
Mars,False,TRAPPIST-1e,65.0,False,1399.0,0.0,0.0,0.0,0.0,False,8318,2,1399.0,F,1711,P
Mars,False,55 Cancri e,25.0,False,149.0,0.0,194.0,731.0,0.0,False,8318,3,1074.0,F,1711,P
Mars,True,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,8318,4,0.0,F,1711,P
Earth,False,TRAPPIST-1e,24.0,False,0.0,0.0,729.0,0.0,75.0,False,8319,1,804.0,F,1712,P
Earth,True,PSO J318.5-22,19.0,False,0.0,0.0,0.0,0.0,0.0,True,8320,1,0.0,G,1352,P
Earth,False,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,693.0,False,8321,1,693.0,F,1713,P
Europa,False,PSO J318.5-22,45.0,True,0.0,49.0,0.0,4864.0,3902.0,False,8322,1,8815.0,C,312,S
Europa,True,55 Cancri e,52.0,False,0.0,0.0,0.0,0.0,0.0,True,8322,2,0.0,C,312,S
Earth,False,PSO J318.5-22,55.0,False,0.0,465.0,277.0,48.0,0.0,True,8323,1,790.0,E,546,S
Earth,True,PSO J318.5-22,24.0,False,0.0,0.0,0.0,0.0,0.0,False,8324,1,0.0,G,1353,P
Earth,False,TRAPPIST-1e,31.0,False,773.0,0.0,0.0,0.0,1.0,False,8326,1,774.0,G,1354,P
Earth,True,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,False,8328,1,0.0,G,1356,P
Earth,True,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,False,8329,1,0.0,G,1357,P
Earth,False,TRAPPIST-1e,39.0,False,799.0,0.0,0.0,4.0,0.0,False,8330,1,803.0,F,1600,S
Earth,True,PSO J318.5-22,19.0,False,0.0,0.0,0.0,0.0,0.0,True,8332,1,0.0,G,1358,P
Europa,False,55 Cancri e,33.0,False,988.0,0.0,0.0,2274.0,3098.0,False,8333,1,6360.0,C,313,S
Earth,True,PSO J318.5-22,14.0,False,0.0,0.0,0.0,0.0,0.0,True,8334,1,0.0,G,1359,P
Mars,False,TRAPPIST-1e,30.0,False,697.0,0.0,602.0,0.0,0.0,False,8335,1,1299.0,E,531,P
Mars,True,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,True,8336,1,0.0,E,547,S
Mars,True,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,True,8338,1,0.0,F,1716,P
Mars,False,TRAPPIST-1e,45.0,False,506.0,0.0,2.0,829.0,0.0,False,8338,2,1337.0,F,1716,P
Mars,True,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,True,8338,3,0.0,F,1716,P
Europa,False,TRAPPIST-1e,39.0,False,0.0,261.0,0.0,1831.0,1797.0,False,8339,1,3889.0,D,246,S
Europa,False,TRAPPIST-1e,22.0,False,0.0,3716.0,0.0,1098.0,2065.0,False,8339,2,6879.0,D,246,S
Earth,False,TRAPPIST-1e,37.0,False,477.0,0.0,167.0,0.0,46.0,False,8341,1,690.0,F,1601,S
Europa,False,TRAPPIST-1e,48.0,False,0.0,0.0,0.0,408.0,293.0,True,8342,1,701.0,E,548,S
Europa,True,TRAPPIST-1e,33.0,False,0.0,0.0,0.0,0.0,0.0,True,8342,2,0.0,E,548,S
Europa,False,55 Cancri e,37.0,False,0.0,2215.0,2.0,1294.0,274.0,False,8342,3,3785.0,E,548,S
Earth,False,TRAPPIST-1e,27.0,False,1403.0,169.0,1081.0,0.0,0.0,False,8343,1,2653.0,F,1717,P
Mars,True,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,True,8344,1,0.0,D,247,S
Mars,False,TRAPPIST-1e,38.0,False,30.0,434.0,117.0,372.0,0.0,True,8344,2,953.0,D,247,S
Mars,True,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,True,8344,3,0.0,D,247,S
Earth,False,PSO J318.5-22,18.0,False,0.0,0.0,1792.0,16.0,248.0,False,8345,1,2056.0,F,1602,S
Earth,False,TRAPPIST-1e,20.0,False,41.0,23.0,63.0,0.0,647.0,False,8346,1,774.0,F,1718,P
Mars,True,TRAPPIST-1e,47.0,False,0.0,0.0,0.0,0.0,0.0,True,8348,1,0.0,E,532,P
Europa,True,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,True,8354,1,0.0,B,323,S
Europa,True,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,True,8354,2,0.0,B,323,S
Earth,True,PSO J318.5-22,19.0,False,0.0,0.0,0.0,0.0,0.0,False,8356,1,0.0,G,1361,P
Europa,True,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,True,8360,1,0.0,B,326,S
Europa,True,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,True,8360,2,0.0,B,326,S
Earth,False,TRAPPIST-1e,19.0,False,49.0,680.0,0.0,0.0,46.0,True,8362,1,775.0,F,1720,P
Europa,False,55 Cancri e,25.0,False,0.0,1673.0,0.0,642.0,612.0,False,8363,1,2927.0,A,101,S
Europa,False,TRAPPIST-1e,26.0,False,0.0,690.0,1.0,1030.0,2273.0,False,8363,2,3994.0,A,101,S
Earth,True,55 Cancri e,25.0,False,0.0,0.0,0.0,0.0,0.0,True,8365,1,0.0,G,1363,P
Earth,False,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,False,8366,1,0.0,G,1364,P
Earth,False,TRAPPIST-1e,7.0,False,0.0,0.0,0.0,0.0,0.0,False,8366,2,0.0,G,1364,P
Earth,True,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,True,8366,3,0.0,G,1364,P
Earth,False,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,616.0,False,8366,4,616.0,G,1364,P
Earth,False,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,False,8366,5,0.0,G,1364,P
Earth,True,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,True,8368,1,0.0,G,1365,P
